user_id,followers,asks,answers,goods
han-jiu-ri,0,0,0,0
liu-xiao-feng-69-41,0,0,0,0
wind8,8,8,0,0
huntershi,1,1,13,7
li-fu-gui-33,0,0,0,0
zheng-bin-yan-17,0,0,0,0
li-da-bin-8,0,0,0,0
zhang-fan-31,5,5,3,2
ding-yiming-66,0,0,11,0
feng-gong-zi,0,0,0,0
Leon.LL.Yuen,0,0,0,0
zhu-yixin-42,274,274,192,102
mu-ne-de-wei-bo,0,0,0,0
wu-bin-94-94,1,1,6,3
ma-hui-60,0,0,4,0
gao-rui-jie,39,39,71,7
qu-jun-li,1,1,0,0
liubingshao,0,0,45,6
ling-yun-40,1,1,1,0
manager-2,2,2,0,0
you-wen-ti,0,0,0,0
pmsolo,0,0,71,262
yang-yichuan-12,0,0,21,18
tanghaiyan,1,1,16,14
yi-fan-59-13,0,0,0,0
controversy,2,2,0,0
mirror-10,0,0,0,0
yang-yu-qi,0,0,0,0
kevin-hill,0,0,1,0
zheng-lin-jun-72,0,0,0,0
a-ha-17-33,0,0,0,0
yalewei,1,1,8,4
ma-ben-55,9,9,0,0
robbieguo,1,1,6,20
yongshixiaomao,5,5,8,13
vfan,0,0,1,0
jakey-64,0,0,0,0
bai-yun-cheng-zhu-59,0,0,0,0
xiao-xing-61,150,150,122,37
zhu-zheng-wei-75,0,0,1,0
zhi-shou-20,0,0,0,0
yang-dong-dong-22,1,1,9,5
qian-qian-wan,0,0,1,0
corfyi,0,0,0,0
shengcai,1,1,7,15
xie-man-yu,0,0,0,0
wang-wei-45-67,0,0,0,0
alitedesign,9,9,33,18
yang-shen-41,0,0,0,0
zhou-kun-long,0,0,0,0
geating,0,0,0,0
you-jian,0,0,0,0
ge-guan-qun,0,0,0,0
guan-ao-nan,0,0,2,0
shin-king,1,1,0,0
song-jun-qing,0,0,1,0
wang-wei-shi-91,0,0,1,0
gvr-cheu,0,0,0,0
nino-qyf,0,0,0,0
hui-super,0,0,0,0
yuan-yuan-12-20,1,1,1,0
li-xiao-ying-34,1,1,0,0
xie-jin-zhou,3,3,0,0
kai-qiao,0,0,0,0
li-zhong-xu,0,0,0,0
david-ma-54,0,0,0,0
tian-su-jun,29,29,38,907
hu-feng-fan,0,0,0,0
xu-xi-lin-83,0,0,0,0
kong-fan-9-86,0,0,0,0
li-qian-8,0,0,0,0
xin-ming,1,1,0,0
duha,0,0,9,9
jthuang,0,0,0,0
zhao-ge-55-71,0,0,0,0
zhang-tong-53,0,0,4,1
lin-ze-lin-11,0,0,0,0
lacoolzhang,0,0,0,0
liang-chao-jie-35,0,0,0,0
li-li-han,4,4,33,12
yue-ming-1991,0,0,0,0
zhao-kang-10,0,0,0,0
duanduan520,2,2,7,9
cai-wang-tian,5,5,24,7
andrew-74,0,0,1,0
zhao-ran-yi-7,0,0,2,0
mao-dou-dou-87,0,0,0,0
duan-qian-90-7,2,2,0,0
archyh,0,0,36,515
linyaquan1,3,3,1,11
guo-lan-97,0,0,46,183
linchaoalive,3,3,4,0
he-he-94-59,0,0,1,0
iami10buxi,0,0,0,0
wu-zhi-yi-38,0,0,0,0
wang-yan-34-70,0,0,20,780
zou-dao-kou-7,27,27,33,30
yan-yu-kun-11,1,1,12,62
cheng-xiao-jia,0,0,2,1
eric-dong-67,0,0,0,0
loveyz,0,0,0,0
hami-50,0,0,0,0
nadia-32,8,8,13,1
xishi,1,1,10,14
zhang-zhang-zhang-9,0,0,0,0
su-chang-16,0,0,0,0
sun-lin-9,9,9,12,13
tang-yu-62,2,2,1,0
lin-feng-mian-16,0,0,0,0
gecanhui,4,4,14,12
chen-xian-sheng-32,0,0,0,0
sjchen,0,0,0,0
yang-hui-jiao,9,9,11,17
zhangbaohua,2,2,2,0
liu-qing-dong,2,2,2,0
you-shang-de-ji-tui,0,0,0,0
gong-rui-bo,0,0,0,0
wu-chuan-7,0,0,4,2
jial6,0,0,0,0
chengzhoukun,31,31,250,146
screamlol,0,0,4,0
oweninboston,47,47,85,763
piny00,1,1,3,0
laura-2,213,213,508,5895
laomian,7,7,322,2118
maozhujun,0,0,2,5
leoleo-4,0,0,0,0
xie-tian-61,0,0,0,0
han-shao-78,0,0,0,0
kisexu,12,12,7,53
xie-xiao-zhi-5,6,6,2,0
han-jie-2,0,0,1,8
zhao-qing-feng-37,2,2,5,0
xiao-yuan-74,0,0,0,0
he-chunrong,0,0,3,0
tu-zi-29,2,2,20,8
zheng-fei,6,6,9,6
wang-die,2,2,3,0
sylviaxwoo,1,1,0,0
zhang-ning-meng,0,0,6,2
tianniutianniu,0,0,0,0
netcrawler,0,0,5,2
chieng-daisy,0,0,1,1
bevin-huang,0,0,1,0
rogerlovebing,1,1,29,7
qian-feng-16,0,0,0,0
zhao-man-man-95,0,0,0,0
gong-zi-doll,0,0,0,0
yan-xin-72,2,2,13,1
su-bin-20,4,4,5,0
kavinJIANG,0,0,0,0
yin-zi-jin,0,0,0,0
jue-huang-30,1,1,1,0
yun-song,11,11,3,0
lu-xing-xing-83,2,2,0,0
da-peng-zhan-chi-seu,0,0,0,0
liu-long-84-87,1,1,0,0
li-dong-yue-31,0,0,7,3
bao-er-11,4,4,13,3
yanomami,1,1,8,13
wang-yan-qi-15,0,0,0,0
zhang-xian-lin,0,0,2,11
yao-zong-chuang,4,4,0,0
youyiwei,0,0,0,0
junzi520,9,9,25,15
kk-kk-58-60,0,0,0,0
zenjc,0,0,0,0
